id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore
32574,Audi,S4,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,90,17.0438,20.0,26.023000000000003,33.4,20.1767,439,5,5
32575,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,28.2801,37.1,38.4889,56.8,32.1131,276,8,8
32576,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,26.9235,35.1,36.1511,52.9,30.4173,290,8,8
32577,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,0,90,28.0,37.6186,37.0,57.1472,31.0,288,8,8
32578,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,90,27.0,36.1,37.0,56.5,31.0,294,8,8
32579,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,0,90,24.0,32.1,31.0,52.0,27.2901,317,7,7
32580,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,90,24.0,32.9,35.0,53.2,28.0,318,7,7
32581,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,90,0,25.2036,32.6,33.5885,48.7,28.3932,314,8,8
32582,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,90,0,24.3683,31.4,32.0405,46.2,27.3112,326,7,7
32583,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,90,0,22.7988,29.1695,30.3109,43.4389,25.6606,347,7,7
32584,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,90,0,22.3233,28.5,31.1662,44.8,25.5907,348,7,7
32585,Subaru,Impreza AWD,2013,Compact Cars,All-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,96,24.4469,31.5125,32.7614,47.3608,27.5988,313,7,7
32586,Volkswagen,GTI,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,0,0,24.2237,29.9333,32.5108,43.5096,27.3623,331,7,7
32587,Volkswagen,Golf R,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,19.278,23.9,26.8882,37.1,22.0917,401,5,5
32588,Volvo,S60 AWD,2013,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,92,17.9,22.4,25.1,34.6,20.5531,425,5,5
32589,Volvo,C30 FWD,2013,Compact Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,5,2.5,0,0,20.9,25.8,30.3,41.8,24.2911,362,6,6
32590,Volvo,C30 FWD,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,5,2.5,0,0,21.2,25.5,29.3,40.4,24.212,361,6,6
32591,Volvo,S60 FWD,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.7,26.5,30.4,42.4,24.1705,362,6,6
32592,Volvo,S60 AWD,2013,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.1,25.5,28.9,39.7,23.2915,375,6,6
32593,BMW,640i Gran Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,97,20.2489,25.6124,29.6604,42.4092,23.6218,375,6,6
32594,Cadillac,CTS AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,97,17.820999999999998,22.3,26.3879,37.3,20.87,426,5,5
32595,Cadillac,CTS,2013,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.0,99,99,15.8565,19.6712,25.5025,35.9375,19.109,462,4,4
32596,Cadillac,CTS,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,99,99,18.4122,23.1,27.0344,38.3,21.4975,411,5,5
32597,Cadillac,CTS AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,97,17.5986,22.0,25.6735,36.2,20.5001,433,5,5
32598,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,28.2801,37.1,38.4889,56.8,32.1131,276,8,8
32599,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,26.9235,35.1,36.1511,52.9,30.4173,290,8,8
32600,Dodge,Dart,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,0,23.5267,30.2,32.8476,47.5,26.9707,328,7,7
32601,Hyundai,Elantra GT,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,0,0,27.0,35.7907,37.0,54.9815,30.0,297,8,8
32602,Hyundai,Elantra GT,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,0,26.0,34.7508,37.0,54.9265,30.0,301,8,8
32603,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,102,22.2521,28.4,32.8476,47.5,26.0305,340,7,7
32604,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,0,102,23.5759,30.2699,33.9634,49.3096,27.3385,326,7,7
32605,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,0,102,23.5267,30.2,33.65,48.8,27.2104,326,7,7
32606,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,97,25.3641,32.8317,34.5746,50.3071,28.8188,309,8,8
32607,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,97,24.9259,32.2,33.5885,48.7,28.1985,317,8,8
32608,Kia,Forte Eco,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,97,26.6084,34.6391,35.478,51.7894,29.9813,296,8,8
32609,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,0,97,22.7522,29.1038,31.1798,44.8218,25.9028,344,7,7
32610,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,0,97,22.3233,28.5,31.1662,44.8,25.5907,348,7,7
32611,Nissan,Altima,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,102,27.003,35.2165,38.0,56.1239,31.0,290,8,8
32612,Nissan,Altima,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,6,3.5,0,102,22.0735,28.1494,30.3227,43.4577,25.1527,354,6,6
32613,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,0,94,23.7854,29.5139,31.6043,45.1099,26.7652,331,7,7
32614,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,94,21.8931,26.5556,32.6043,44.9945,25.6911,344,7,7
32615,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,102,30.4633,37.9,40.2057,56.8,34.1916,290,9,8
32616,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,6,3.6,0,102,19.7174,23.9,27.8048,37.3,22.6868,390,6,6
32618,Volvo,S80 AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,98,17.9,22.4,25.1,34.6,20.5531,425,5,5
32619,Cadillac,XTS AWD,2013,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,104,16.779,20.9,25.5432,36.0,19.8427,448,5,5
32655,Chevrolet,Volt,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,1.4,0,0,34.9,47.6,39.7,53.5,36.9,81,10,10
32670,Jaguar,XK Convertible,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,14.8943,18.4,21.6461,30.1,17.3263,515,4,4
32671,Jaguar,XK Convertible,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.6519,19.4283,22.1807,30.8503,18.0416,489,4,4
32672,Jaguar,XK,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.9017,19.7312,23.5225,32.921,18.6157,473,4,4
32673,Jaguar,XK,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.1979,18.8,21.6461,30.1,17.5506,508,4,4
32674,Audi,A5 Cabriolet,2013,Subcompact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,81,0,23.6355,30.1185,30.6684,44.4328,26.3552,342,7,7
32675,Audi,A5 quattro,2013,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,84,0,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6
32676,Audi,A5 Cabriolet quattro,2013,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,81,0,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6
32677,Chevrolet,Spark,2013,Subcompact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.2,0,86,28.0777,36.8,36.3323,53.2,31.2752,284,8,8
32678,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.9855,23.8798,28.8532,39.3509,22.4388,398,5,5
32679,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.2719,24.2709,29.2041,40.4208,22.7543,392,6,6
32680,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.8377,23.6784,27.0477,38.3206,21.8178,406,5,5
32681,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.5086,24.5949,28.0085,39.8155,22.5941,392,6,6
32682,Mercedes-Benz,E350 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,80,0,19.1158,24.0576,27.5431,39.0902,22.168000000000003,400,5,5
32683,Mercedes-Benz,E550 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,81,0,17.2142,21.69,26.9708,36.9977,20.5613,431,5,5
32684,Mercedes-Benz,E550 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,80,0,16.4501,21.4837,24.8127,35.6565,19.391,457,4,4
32685,Volkswagen,Beetle,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,26.6,36.066,38.54,57.9978,30.4,335,8,7
32686,Volkswagen,Beetle Convertible,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,81,0,26.6,36.066,38.54,57.9978,30.4,335,8,7
32687,Audi,A4,2013,Compact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,91,23.6355,30.1185,30.6684,44.4328,26.3552,342,7,7
32688,Audi,A4 quattro,2013,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6
32689,Buick,Verano,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,91,20.3124,25.7,30.5383,43.8,23.9162,372,6,6
32690,Cadillac,ATS,2013,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,91,22.3233,28.5,31.8536,45.9,25.7964,344,7,7
32691,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,0,91,26.1013,33.9,33.896,49.2,29.1141,305,8,8
32692,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,91,24.4382,31.5,34.3867,50.0,28.096,317,7,7
32693,Mercedes-Benz,CL550 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,91,0,14.7627,18.8932,23.6888,31.612,17.777,498,4,4
32694,Mercedes-Benz,CL63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,91,0,14.8966,18.9592,22.3541,29.6373,17.528,506,4,4
32695,Mercedes-Benz,CLS550,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,92,16.6548,21.0313,24.75,36.0373,19.5292,454,5,5
32696,Mercedes-Benz,CLS550 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,92,16.4977,20.5145,24.5883,33.6744,19.3651,458,4,4
32697,Mercedes-Benz,CLS63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.9445,19.183,24.6822,32.0357,18.9658,469,4,4
32698,Volkswagen,Golf,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,0,29.0,39.0935,37.0,59.3437,32.0,318,9,7
32699,Volkswagen,Golf,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,28.5,38.747,39.48,59.8138,32.3,315,9,7
32700,Audi,A6,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,98,24.5044,31.4,32.5529,46.9,27.5721,320,7,7
32701,Audi,A6 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,98,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6
32702,Audi,A7 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,17.8058,22.5575,27.5484,37.3745,21.1758,418,5,5
32703,Audi,A6 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,98,18.4394,23.1369,26.9053,38.1,21.480999999999998,414,5,5
32704,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,98,19.0,25.7,27.0,43.8,22.0,407,5,5
32705,Buick,LaCrosse AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,100,16.6294,20.7,25.1517,35.4,19.6212,453,5,5
32706,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,98,19.4394,24.5,30.4124,43.6,23.2074,381,6,6
32707,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,98,19.4394,24.5,30.4124,43.6,23.2074,381,6,6
32708,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,0,91,26.1013,33.9,33.896,49.2,29.1141,305,8,8
32709,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,91,24.4382,31.5,34.3867,50.0,28.096,317,7,7
32710,Lexus,ES 350,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,100,20.6979,26.2329,30.43,43.628,24.1775,365,6,6
32711,Lexus,ES 300h,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,100,40.329,56.1,38.8094,54.2,39.6307,224,10,10
32712,Mercedes-Benz,E350 4matic,2013,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.2729,24.2722,27.6518,40.2399,22.3158,400,5,5
32713,Mercedes-Benz,E350,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.3208,24.3377,29.371,42.7428,22.8373,391,6,6
32714,Mercedes-Benz,E550 4matic,2013,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,98,16.3785,20.3219,25.5321,34.7374,19.5292,454,5,5
32715,Mercedes-Benz,E63 AMG,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,98,15.6903,19.2491,24.1561,31.4864,18.6281,475,4,4
32716,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,94,29.0,39.0935,37.0,59.3437,32.0,318,9,7
32717,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,94,28.5,38.747,39.48,59.8138,32.3,315,9,7
32718,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,5,2.5,0,102,21.8993,26.1361,32.1378,42.9279,25.5642,339,7,7
32719,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,102,22.1078,27.0219,30.6611,40.7879,25.2815,351,6,6
32720,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,94,23.1009,28.1,29.1554,41.498999999999995,25.4822,344,6,6
32721,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,94,24.3944,28.8,33.6309,46.2,27.8344,316,7,7
32722,Volvo,S80 FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.2,0,98,19.3561,24.3861,27.8808,39.6162,22.4442,390,6,6
32723,Chevrolet,Impala,2013,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,0,105,17.9691,22.5,28.3185,40.3,21.5059,414,5,5
32724,Chevrolet,Impala,2013,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,0,105,17.820999999999998,22.3,29.1471,41.6,21.5976,410,5,5
32725,Mercedes-Benz,S550,2013,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,109,15.3736,19.5549,24.7443,33.2649,18.5317,479,4,4
32726,Mercedes-Benz,S63 AMG,2013,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,109,14.912,19.0072,22.976,30.5142,17.7089,500,4,4
32727,Mercedes-Benz,S550 4matic,2013,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,109,14.709000000000001,18.7941,23.654,32.1822,17.7254,500,4,4
32728,Porsche,Panamera Turbo,2013,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,0,98,14.9703,18.5,22.9126,32.0,17.737000000000002,499,4,4
32729,Porsche,Panamera Turbo S,2013,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,0,98,14.9703,18.5,22.9126,32.0,17.737000000000002,499,4,4
32766,Maserati,GranTurismo,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,4.7,86,0,13.0119,15.9438,20.6581,28.6291,15.6123,572,3,3
32767,Maserati,GranTurismo Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,4.7,85,0,12.9993,15.9275,20.2307,27.996,15.4911,572,3,3
32768,Mercedes-Benz,C250 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,1.8,81,0,21.4912,27.3353,30.8474,44.2918,24.8881,356,6,6
32769,Mercedes-Benz,C63 AMG Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,81,13.2598,16.265,19.3251,26.6604,15.4405,576,3,3
32770,Mercedes-Benz,C63 AMG Black Series Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,81,13.3717,16.4102,19.4205,26.8007,15.5514,574,3,3
32771,Mercedes-Benz,C350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.4137,24.4649,26.7445,37.8511,22.1453,400,5,5
32772,Mercedes-Benz,C350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.997,25.2654,28.1458,40.0299,22.9926,384,6,6
32773,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.5086,24.5949,28.0085,39.8155,22.5941,392,6,6
32774,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.8377,23.6784,27.0477,38.3206,21.8178,406,5,5
32775,Mercedes-Benz,E350 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,80,0,19.1158,24.0576,27.5431,39.0902,22.168000000000003,400,5,5
32776,Volkswagen,Beetle Convertible,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,81,0,20.5408,25.2999,29.7034,41.4024,23.8517,371,6,6
32777,Mazda,2,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.5,0,0,29.0191,38.2,34.1416,49.6,31.1202,286,8,8
32778,Mercedes-Benz,C300 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.22,24.2,27.5852,36.8,22.2573,398,5,5
32779,Mercedes-Benz,C350,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.9366,25.1823,28.2758,40.2332,22.9874,384,6,6
32780,Mercedes-Benz,C250,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,1.8,0,88,21.5484,27.4151,30.8248,44.2558,24.9236,356,6,6
32781,Mercedes-Benz,C350,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.9366,25.1823,28.2758,40.2332,22.9874,384,6,6
32782,Mercedes-Benz,C63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,88,13.2598,16.265,19.3251,26.6604,15.4405,576,3,3
32783,Mercedes-Benz,CL600,2013,Compact Cars,Rear-Wheel Drive,Automatic 5-spd,Premium Gasoline,12,5.5,91,0,11.8134,14.4007,18.0842,24.8436,13.9976,634,2,2
32784,Rolls-Royce,Phantom Drophead Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,97,0,11.4889,13.9,18.5489,25.3,13.8634,637,2,2
32785,Rolls-Royce,Phantom Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,96,0,11.4889,13.9,18.5489,25.3,13.8634,637,2,2
32786,Volkswagen,Beetle,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,20.5408,25.2999,29.7034,41.4024,23.8517,371,6,6
32787,Volkswagen,Beetle,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,0,28.13,37.3,39.78,55.3,31.68,321,8,7
32788,Mercedes-Benz,E350,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.6516,24.7909,29.3263,41.8822,23.0776,385,6,6
32789,Mercedes-Benz,E350 4matic,2013,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,18.9231,23.7948,28.1132,39.979,22.1869,400,5,5
32790,Ford,Taurus FWD,2013,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,102,22.1809,28.3,30.9153,44.4,25.4117,350,7,7
32791,Hyundai,Genesis,2013,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.8,0,109,18.0,23.5,28.0,40.1,22.0438,417,5,5
32792,Hyundai,Genesis R-Spec,2013,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,0,109,16.166,19.9,24.5867,34.0,19.1115,495,4,4
32794,Maserati,Quattroporte,2013,Large Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,4.7,0,121,11.9126,14.5278,18.5104,25.4659,14.1884,624,2,2
32795,Mercedes-Benz,S400 Hybrid,2013,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,109,18.6614,23.4385,24.9042,35.0216,21.0341,415,5,5
32796,Mercedes-Benz,S600,2013,Large Cars,Rear-Wheel Drive,Automatic 5-spd,Premium Gasoline,12,5.5,0,109,11.9938,14.6319,18.5841,25.5737,14.2712,621,2,2
32797,Mercedes-Benz,S65 AMG,2013,Large Cars,Rear-Wheel Drive,Automatic 5-spd,Premium Gasoline,12,6.0,0,109,12.2734,14.9911,18.7929,25.8793,14.5439,610,2,2
32798,Porsche,Panamera S Hybrid,2013,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,98,22.3,30.4,30.3,40.9,25.3067,364,6,6
32799,Rolls-Royce,Phantom,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,0,113,11.4889,13.9,18.5489,25.3,13.8634,637,2,2
32800,Rolls-Royce,Phantom EWB,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,0,125,11.4889,13.9,18.5489,25.3,13.8634,637,2,2
32872,MINI,Cooper,2013,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,74,0,27.4957,35.9405,34.9725,50.9588,30.4225,292,8,8
32873,MINI,Cooper,2013,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,74,0,29.1027,38.325,35.9366,52.5455,31.8262,278,8,8
32874,MINI,Cooper Convertible,2013,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,72,0,26.5612,34.5701,34.1669,49.6413,29.5181,300,8,8
32875,MINI,Cooper Convertible,2013,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,72,0,27.2499,35.5789,33.8719,49.1607,29.8785,297,8,8
32876,MINI,Cooper S,2013,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,74,0,25.8852,33.5861,33.6068,48.7298,28.8702,314,8,8
